TIME,FOREIGN,DOMESTIC,MALE,FEMALE,ORIGIN_UNCATEGORIZED,SEX_UNCATEGORIZED,UNCATEGORIZED,LOCATION
27/04/2025,44,285,137,193,0,21,0,CDT
27/04/2025,84,147,112,119,0,0,0,BSD
27/04/2025,65,376,212,229,0,0,0,ASEAN
27/04/2025,27,692,374,346,0,0,0,ALITAPTAP
27/04/2025,426,2287,1339,1373,0,0,0,FS
28/04/2025,583,1136,885,834,0,0,0,PSL
28/04/2025,96,221,137,180,0,0,0,PRG
28/04/2025,734,1662,1215,1181,0,0,0,PR
28/04/2025,423,1011,658,776,0,0,0,PLAZUELA
28/04/2025,83,2050,1061,1072,0,0,0,PLAZA_MEXICO
28/04/2025,70,1659,904,825,0,0,0,RIVERWALK
28/04/2025,11,96,35,43,0,14,0,MDI
28/04/2025,120,225,165,180,0,0,0,CM
28/04/2025,44,285,137,193,0,21,0,CDT
28/04/2025,84,147,112,119,0,0,0,BSD
28/04/2025,65,376,212,229,0,0,0,ASEAN
28/04/2025,27,692,374,346,0,0,0,ALITAPTAP
28/04/2025,426,2287,1339,1373,0,0,0,FS
29/04/2025,70,1659,904,825,0,0,0,RIVERWALK
29/04/2025,583,1136,885,834,0,0,0,PSL
29/04/2025,96,221,137,180,0,0,0,PRG
29/04/2025,734,1662,1215,1181,0,0,0,PR
29/04/2025,423,1011,658,776,0,0,0,PLAZUELA
29/04/2025,83,2050,1061,1072,0,0,0,PLAZA_MEXICO
29/04/2025,426,2287,1339,1373,0,0,0,FS
29/04/2025,120,225,165,180,0,0,0,CM
29/04/2025,44,285,137,193,0,21,0,CDT
29/04/2025,84,147,112,119,0,0,0,BSD
29/04/2025,65,376,212,229,0,0,0,ASEAN
29/04/2025,27,692,374,346,0,0,0,ALITAPTAP
29/04/2025,11,96,35,43,0,14,0,MDI
30/04/2025,83,2050,1061,1072,0,0,0,PLAZA_MEXICO
30/04/2025,583,1136,885,834,0,0,0,PSL
30/04/2025,96,221,137,180,0,0,0,PRG
30/04/2025,734,1662,1215,1181,0,0,0,PR
30/04/2025,423,1011,658,776,0,0,0,PLAZUELA
30/04/2025,70,1659,904,825,0,0,0,RIVERWALK
30/04/2025,11,96,35,43,0,14,0,MDI
30/04/2025,120,225,165,180,0,0,0,CM
30/04/2025,44,285,137,193,0,21,0,CDT
30/04/2025,84,147,112,119,0,0,0,BSD
30/04/2025,65,376,212,229,0,0,0,ASEAN
30/04/2025,27,692,374,346,0,0,0,ALITAPTAP
30/04/2025,426,2287,1339,1373,0,0,0,FS
1/5/2025,96,2429,1333,1193,0,0,0,RIVERWALK
1/5/2025,551,1378,962,967,0,0,0,PSL
1/5/2025,101,198,150,149,0,0,0,PRG
1/5/2025,455,774,584,646,0,0,0,PR
1/5/2025,321,786,544,563,0,0,0,PLAZUELA
1/5/2025,144,2061,1061,1144,0,0,0,PLAZA_MEXICO
1/5/2025,9,75,35,50,0,0,0,MDI
1/5/2025,404,2360,1395,1369,0,0,0,FS
1/5/2025,93,198,135,156,0,0,0,CM
1/5/2025,49,327,168,209,0,2,0,CDT
1/5/2025,69,133,99,103,0,0,0,BSD
1/5/2025,138,238,186,190,0,0,0,ASEAN
1/5/2025,7,513,264,256,0,0,0,ALITAPTAP
2/5/2025,96,2429,1333,1193,0,0,0,RIVERWALK
2/5/2025,551,1378,962,967,0,0,0,PSL
2/5/2025,101,198,150,149,0,0,0,PRG
2/5/2025,455,774,584,646,0,0,0,PR
2/5/2025,321,786,544,563,0,0,0,PLAZUELA
2/5/2025,144,2061,1061,1144,0,0,0,PLAZA_MEXICO
2/5/2025,9,75,35,50,0,0,0,MDI
2/5/2025,404,2359,1394,1369,0,0,0,FS
2/5/2025,93,198,135,156,0,0,0,CM
2/5/2025,49,327,168,209,0,1,0,CDT
2/5/2025,69,133,99,103,0,0,0,BSD
2/5/2025,138,238,186,190,0,0,0,ASEAN
2/5/2025,7,513,264,256,0,0,0,ALITAPTAP
3/5/2025,96,2429,1333,1192,0,0,0,RIVERWALK
3/5/2025,551,1378,962,967,0,0,0,PSL
3/5/2025,101,198,150,149,0,0,0,PRG
3/5/2025,455,774,584,646,0,0,0,PR
3/5/2025,321,786,544,563,0,0,0,PLAZUELA
3/5/2025,144,2061,1061,1144,0,0,0,PLAZA_MEXICO
3/5/2025,9,75,35,49,0,0,0,MDI
3/5/2025,404,2359,1394,1369,0,0,0,FS
3/5/2025,93,198,135,156,0,0,0,CM
3/5/2025,49,327,167,209,0,1,0,CDT
3/5/2025,69,133,99,103,0,0,0,BSD
3/5/2025,138,238,186,190,0,0,0,ASEAN
3/5/2025,7,513,264,256,0,0,0,ALITAPTAP
4/5/2025,96,2429,1333,1192,0,0,0,RIVERWALK
4/5/2025,551,1378,962,967,0,0,0,PSL
4/5/2025,101,198,150,149,0,0,0,PRG
4/5/2025,455,774,584,646,0,0,0,PR
4/5/2025,321,786,544,563,0,0,0,PLAZUELA
4/5/2025,144,2061,1061,1144,0,0,0,PLAZA_MEXICO
4/5/2025,9,75,35,49,0,0,0,MDI
4/5/2025,404,2359,1394,1369,0,0,0,FS
4/5/2025,93,198,135,156,0,0,0,CM
4/5/2025,49,327,167,209,0,1,0,CDT
4/5/2025,69,133,99,103,0,0,0,BSD
4/5/2025,138,238,186,190,0,0,0,ASEAN
4/5/2025,7,513,264,256,0,0,0,ALITAPTAP
5/5/2025,96,2429,1333,1192,0,0,0,RIVERWALK
5/5/2025,551,1378,962,967,0,0,0,PSL
5/5/2025,101,198,150,149,0,0,0,PRG
5/5/2025,455,774,584,645,0,0,0,PR
5/5/2025,321,786,544,563,0,0,0,PLAZUELA
5/5/2025,144,2061,1061,1143,0,0,0,PLAZA_MEXICO
5/5/2025,9,75,35,49,0,0,0,MDI
5/5/2025,404,2359,1394,1369,0,0,0,FS
5/5/2025,93,198,135,156,0,0,0,CM
5/5/2025,49,327,167,209,0,1,0,CDT
5/5/2025,69,133,99,103,0,0,0,BSD
5/5/2025,138,238,186,190,0,0,0,ASEAN
5/5/2025,7,513,264,256,0,0,0,ALITAPTAP
6/5/2025,96,2429,1333,1192,0,0,0,RIVERWALK
6/5/2025,551,1378,962,967,0,0,0,PSL
6/5/2025,101,198,150,149,0,0,0,PRG
6/5/2025,455,774,584,645,0,0,0,PR
6/5/2025,321,786,544,563,0,0,0,PLAZUELA
6/5/2025,144,2061,1061,1143,0,0,0,PLAZA_MEXICO
6/5/2025,9,75,35,49,0,0,0,MDI
6/5/2025,404,2359,1394,1369,0,0,0,FS
6/5/2025,93,198,135,156,0,0,0,CM
6/5/2025,49,327,167,209,0,1,0,CDT
6/5/2025,69,133,99,103,0,0,0,BSD
6/5/2025,138,238,186,190,0,0,0,ASEAN
6/5/2025,7,513,264,256,0,0,0,ALITAPTAP
7/5/2025,96,2429,1333,1192,0,0,0,RIVERWALK
7/5/2025,551,1378,962,967,0,0,0,PSL
7/5/2025,101,198,150,149,0,0,0,PRG
7/5/2025,455,774,584,645,0,0,0,PR
7/5/2025,321,786,544,563,0,0,0,PLAZUELA
7/5/2025,144,2061,1061,1143,0,0,0,PLAZA_MEXICO
7/5/2025,9,75,35,49,0,0,0,MDI
7/5/2025,404,2359,1394,1369,0,0,0,FS
7/5/2025,92,198,135,156,0,0,0,CM
7/5/2025,49,327,167,209,0,1,0,CDT
7/5/2025,69,133,99,103,0,0,0,BSD
7/5/2025,138,238,186,190,0,0,0,ASEAN
7/5/2025,7,513,264,256,0,0,0,ALITAPTAP
8/5/2025,551,1378,962,967,0,0,0,PSL
8/5/2025,101,198,150,149,0,0,0,PRG
8/5/2025,455,774,584,645,0,0,0,PR
8/5/2025,321,786,544,563,0,0,0,PLAZUELA
8/5/2025,144,2061,1061,1143,0,0,0,PLAZA_MEXICO
8/5/2025,9,75,35,49,0,0,0,MDI
8/5/2025,96,2429,1333,1192,0,0,0,RIVERWALK
8/5/2025,92,198,135,156,0,0,0,CM
8/5/2025,49,327,167,209,0,1,0,CDT
8/5/2025,69,133,99,103,0,0,0,BSD
8/5/2025,138,238,186,190,0,0,0,ASEAN
8/5/2025,7,513,264,256,0,0,0,ALITAPTAP
8/5/2025,404,2359,1394,1369,0,0,0,FS
9/5/2025,96,2429,1333,1192,0,0,0,RIVERWALK
9/5/2025,551,1378,962,967,0,0,0,PSL
9/5/2025,101,198,150,149,0,0,0,PRG
9/5/2025,455,774,584,645,0,0,0,PR
9/5/2025,321,785,544,563,0,0,0,PLAZUELA
9/5/2025,143,2061,1061,1143,0,0,0,PLAZA_MEXICO
9/5/2025,9,75,35,49,0,0,0,MDI
9/5/2025,404,2359,1394,1369,0,0,0,FS
9/5/2025,92,198,135,156,0,0,0,CM
9/5/2025,49,327,167,209,0,1,0,CDT
9/5/2025,69,133,99,103,0,0,0,BSD
9/5/2025,138,238,186,190,0,0,0,ASEAN
9/5/2025,7,513,263,256,0,0,0,ALITAPTAP
10/5/2025,96,2429,1332,1192,0,0,0,RIVERWALK
10/5/2025,551,1378,962,967,0,0,0,PSL
10/5/2025,101,198,150,149,0,0,0,PRG
10/5/2025,455,774,584,645,0,0,0,PR
10/5/2025,321,785,544,563,0,0,0,PLAZUELA
10/5/2025,143,2061,1061,1143,0,0,0,PLAZA_MEXICO
10/5/2025,9,75,35,49,0,0,0,MDI
10/5/2025,404,2359,1394,1369,0,0,0,FS
10/5/2025,92,198,135,156,0,0,0,CM
10/5/2025,49,327,167,208,0,1,0,CDT
10/5/2025,69,133,99,103,0,0,0,BSD
10/5/2025,138,237,186,190,0,0,0,ASEAN
10/5/2025,7,513,263,256,0,0,0,ALITAPTAP
11/5/2025,96,2429,1332,1192,0,0,0,RIVERWALK
11/5/2025,551,1378,962,967,0,0,0,PSL
11/5/2025,101,198,150,149,0,0,0,PRG
11/5/2025,455,774,584,645,0,0,0,PR
11/5/2025,321,785,544,563,0,0,0,PLAZUELA
11/5/2025,143,2061,1061,1143,0,0,0,PLAZA_MEXICO
11/5/2025,9,75,35,49,0,0,0,MDI
11/5/2025,404,2359,1394,1369,0,0,0,FS
11/5/2025,92,198,135,156,0,0,0,CM
11/5/2025,49,327,167,208,0,1,0,CDT
11/5/2025,69,133,99,103,0,0,0,BSD
11/5/2025,138,237,186,190,0,0,0,ASEAN
11/5/2025,7,513,263,256,0,0,0,ALITAPTAP
12/5/2025,551,1378,962,967,0,0,0,PSL
12/5/2025,101,198,150,149,0,0,0,PRG
12/5/2025,455,774,583,645,0,0,0,PR
12/5/2025,321,785,544,562,0,0,0,PLAZUELA
12/5/2025,143,2061,1061,1143,0,0,0,PLAZA_MEXICO
12/5/2025,9,75,35,49,0,0,0,MDI
12/5/2025,96,2429,1332,1192,0,0,0,RIVERWALK
12/5/2025,92,198,134,156,0,0,0,CM
12/5/2025,49,327,167,208,0,1,0,CDT
12/5/2025,69,133,99,103,0,0,0,BSD
12/5/2025,138,237,186,190,0,0,0,ASEAN
12/5/2025,7,513,263,256,0,0,0,ALITAPTAP
12/5/2025,404,2359,1394,1369,0,0,0,FS
13/05/2025,96,2429,1332,1192,0,0,0,RIVERWALK
13/05/2025,551,1378,962,967,0,0,0,PSL
13/05/2025,101,198,150,149,0,0,0,PRG
13/05/2025,455,774,583,645,0,0,0,PR
13/05/2025,321,785,544,562,0,0,0,PLAZUELA
13/05/2025,143,2061,1061,1143,0,0,0,PLAZA_MEXICO
13/05/2025,9,75,35,49,0,0,0,MDI
13/05/2025,404,2359,1394,1369,0,0,0,FS
13/05/2025,92,198,134,155,0,0,0,CM
13/05/2025,49,327,167,208,0,1,0,CDT
13/05/2025,69,133,99,103,0,0,0,BSD
13/05/2025,138,237,185,190,0,0,0,ASEAN
13/05/2025,7,513,263,256,0,0,0,ALITAPTAP
14/05/2025,551,1378,962,967,0,0,0,PSL
14/05/2025,101,198,150,148,0,0,0,PRG
14/05/2025,455,774,583,645,0,0,0,PR
14/05/2025,321,785,544,562,0,0,0,PLAZUELA
14/05/2025,143,2061,1061,1143,0,0,0,PLAZA_MEXICO
14/05/2025,9,75,35,49,0,0,0,MDI
14/05/2025,96,2429,1332,1192,0,0,0,RIVERWALK
14/05/2025,92,198,134,155,0,0,0,CM
14/05/2025,48,327,167,208,0,1,0,CDT
14/05/2025,69,133,99,103,0,0,0,BSD
14/05/2025,138,237,185,190,0,0,0,ASEAN
14/05/2025,7,513,263,256,0,0,0,ALITAPTAP
14/05/2025,404,2359,1394,1369,0,0,0,FS
15/05/2025,551,1378,962,967,0,0,0,PSL
15/05/2025,101,198,150,148,0,0,0,PRG
15/05/2025,455,774,583,645,0,0,0,PR
15/05/2025,321,785,544,562,0,0,0,PLAZUELA
15/05/2025,143,2061,1061,1143,0,0,0,PLAZA_MEXICO
15/05/2025,9,75,35,49,0,0,0,MDI
15/05/2025,96,2429,1332,1192,0,0,0,RIVERWALK
15/05/2025,92,198,134,155,0,0,0,CM
15/05/2025,48,327,167,208,0,1,0,CDT
15/05/2025,69,133,98,103,0,0,0,BSD
15/05/2025,138,237,185,190,0,0,0,ASEAN
15/05/2025,7,512,263,256,0,0,0,ALITAPTAP
15/05/2025,404,2359,1394,1369,0,0,0,FS
16/05/2025,96,2429,1332,1192,0,0,0,RIVERWALK
16/05/2025,551,1378,962,967,0,0,0,PSL
16/05/2025,100,198,150,148,0,0,0,PRG
16/05/2025,454,774,583,645,0,0,0,PR
16/05/2025,321,785,544,562,0,0,0,PLAZUELA
16/05/2025,143,2061,1061,1143,0,0,0,PLAZA_MEXICO
16/05/2025,9,75,35,49,0,0,0,MDI
16/05/2025,92,198,134,155,0,0,0,CM
16/05/2025,48,327,167,208,0,1,0,CDT
16/05/2025,69,133,98,103,0,0,0,BSD
16/05/2025,138,237,185,190,0,0,0,ASEAN
16/05/2025,7,512,263,256,0,0,0,ALITAPTAP
16/05/2025,404,2359,1394,1369,0,0,0,FS
17/05/2025,321,785,544,562,0,0,0,PLAZUELA
17/05/2025,96,2429,1332,1192,0,0,0,RIVERWALK
17/05/2025,551,1378,962,967,0,0,0,PSL
17/05/2025,100,198,150,148,0,0,0,PRG
17/05/2025,454,774,583,645,0,0,0,PR
17/05/2025,143,2060,1061,1143,0,0,0,PLAZA_MEXICO
17/05/2025,9,75,35,49,0,0,0,MDI
17/05/2025,404,2359,1394,1369,0,0,0,FS
17/05/2025,92,198,134,155,0,0,0,CM
17/05/2025,48,327,167,208,0,1,0,CDT
17/05/2025,68,133,98,103,0,0,0,BSD
17/05/2025,138,237,185,190,0,0,0,ASEAN
17/05/2025,7,512,263,256,0,0,0,ALITAPTAP
18/05/2025,96,2429,1332,1192,0,0,0,RIVERWALK
18/05/2025,551,1378,962,967,0,0,0,PSL
18/05/2025,100,197,150,148,0,0,0,PRG
18/05/2025,454,774,583,645,0,0,0,PR
18/05/2025,321,785,544,562,0,0,0,PLAZUELA
18/05/2025,143,2060,1061,1143,0,0,0,PLAZA_MEXICO
18/05/2025,9,75,34,49,0,0,0,MDI
18/05/2025,404,2359,1394,1369,0,0,0,FS
18/05/2025,92,197,134,155,0,0,0,CM
18/05/2025,48,327,167,208,0,1,0,CDT
18/05/2025,68,133,98,103,0,0,0,BSD
18/05/2025,138,237,185,190,0,0,0,ASEAN
18/05/2025,7,512,263,256,0,0,0,ALITAPTAP
19/05/2025,96,2429,1332,1192,0,0,0,RIVERWALK
19/05/2025,551,1378,962,967,0,0,0,PSL
19/05/2025,100,197,150,148,0,0,0,PRG
19/05/2025,454,774,583,645,0,0,0,PR
19/05/2025,321,785,544,562,0,0,0,PLAZUELA
19/05/2025,143,2060,1061,1143,0,0,0,PLAZA_MEXICO
19/05/2025,9,75,34,49,0,0,0,MDI
19/05/2025,404,2359,1394,1369,0,0,0,FS
19/05/2025,92,197,134,155,0,0,0,CM
19/05/2025,48,327,167,208,0,1,0,CDT
19/05/2025,68,133,98,103,0,0,0,BSD
19/05/2025,138,237,185,190,0,0,0,ASEAN
19/05/2025,7,512,263,256,0,0,0,ALITAPTAP
20/05/2025,96,2429,1332,1192,0,0,0,RIVERWALK
20/05/2025,551,1378,962,967,0,0,0,PSL
20/05/2025,100,197,149,148,0,0,0,PRG
20/05/2025,454,774,583,645,0,0,0,PR
20/05/2025,321,785,544,562,0,0,0,PLAZUELA
20/05/2025,143,2060,1061,1143,0,0,0,PLAZA_MEXICO
20/05/2025,9,75,34,49,0,0,0,MDI
20/05/2025,404,2359,1394,1369,0,0,0,FS
20/05/2025,92,197,134,155,0,0,0,CM
20/05/2025,48,327,167,208,0,1,0,CDT
20/05/2025,68,133,98,103,0,0,0,BSD
20/05/2025,138,237,185,190,0,0,0,ASEAN
20/05/2025,7,512,263,256,0,0,0,ALITAPTAP
21/05/2025,95,2429,1332,1192,0,0,0,RIVERWALK
21/05/2025,551,1378,962,967,0,0,0,PSL
21/05/2025,100,197,149,148,0,0,0,PRG
21/05/2025,454,774,583,645,0,0,0,PR
21/05/2025,321,785,544,562,0,0,0,PLAZUELA
21/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
21/05/2025,9,75,34,49,0,0,0,MDI
21/05/2025,404,2359,1394,1369,0,0,0,FS
21/05/2025,92,197,134,155,0,0,0,CM
21/05/2025,48,327,167,208,0,1,0,CDT
21/05/2025,68,133,98,103,0,0,0,BSD
21/05/2025,138,237,185,190,0,0,0,ASEAN
21/05/2025,7,512,263,256,0,0,0,ALITAPTAP
22/05/2025,95,2429,1332,1192,0,0,0,RIVERWALK
22/05/2025,551,1378,962,967,0,0,0,PSL
22/05/2025,100,197,149,148,0,0,0,PRG
22/05/2025,454,774,583,645,0,0,0,PR
22/05/2025,321,785,544,562,0,0,0,PLAZUELA
22/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
22/05/2025,9,75,34,49,0,0,0,MDI
22/05/2025,404,2359,1394,1369,0,0,0,FS
22/05/2025,92,197,134,155,0,0,0,CM
22/05/2025,48,327,167,208,0,1,0,CDT
22/05/2025,68,133,98,103,0,0,0,BSD
22/05/2025,138,237,185,190,0,0,0,ASEAN
22/05/2025,7,512,263,256,0,0,0,ALITAPTAP
23/05/2025,95,2428,1332,1192,0,0,0,RIVERWALK
23/05/2025,551,1378,962,967,0,0,0,PSL
23/05/2025,100,197,149,148,0,0,0,PRG
23/05/2025,454,774,583,645,0,0,0,PR
23/05/2025,321,785,544,562,0,0,0,PLAZUELA
23/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
23/05/2025,9,75,34,49,0,0,0,MDI
23/05/2025,403,2359,1394,1368,0,0,0,FS
23/05/2025,92,197,134,155,0,0,0,CM
23/05/2025,48,327,167,208,0,1,0,CDT
23/05/2025,68,133,98,103,0,0,0,BSD
23/05/2025,138,237,185,190,0,0,0,ASEAN
23/05/2025,7,512,263,256,0,0,0,ALITAPTAP
24/05/2025,95,2428,1332,1192,0,0,0,RIVERWALK
24/05/2025,551,1378,962,966,0,0,0,PSL
24/05/2025,100,197,149,148,0,0,0,PRG
24/05/2025,454,774,583,645,0,0,0,PR
24/05/2025,321,785,544,562,0,0,0,PLAZUELA
24/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
24/05/2025,9,75,34,49,0,0,0,MDI
24/05/2025,403,2359,1394,1368,0,0,0,FS
24/05/2025,92,197,134,155,0,0,0,CM
24/05/2025,48,327,167,208,0,1,0,CDT
24/05/2025,68,132,98,103,0,0,0,BSD
24/05/2025,138,237,185,190,0,0,0,ASEAN
24/05/2025,7,512,263,256,0,0,0,ALITAPTAP
25/05/2025,550,1378,962,966,0,0,0,PSL
25/05/2025,100,197,149,148,0,0,0,PRG
25/05/2025,454,774,583,645,0,0,0,PR
25/05/2025,321,785,544,562,0,0,0,PLAZUELA
25/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
25/05/2025,8,75,34,49,0,0,0,MDI
25/05/2025,95,2428,1332,1192,0,0,0,RIVERWALK
25/05/2025,92,197,134,155,0,0,0,CM
25/05/2025,48,327,167,208,0,1,0,CDT
25/05/2025,68,132,98,103,0,0,0,BSD
25/05/2025,138,237,185,190,0,0,0,ASEAN
25/05/2025,6,512,263,256,0,0,0,ALITAPTAP
25/05/2025,403,2359,1394,1368,0,0,0,FS
26/05/2025,95,2428,1332,1192,0,0,0,RIVERWALK
26/05/2025,550,1378,962,966,0,0,0,PSL
26/05/2025,100,197,149,148,0,0,0,PRG
26/05/2025,454,774,583,645,0,0,0,PR
26/05/2025,321,785,544,562,0,0,0,PLAZUELA
26/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
26/05/2025,8,75,34,49,0,0,0,MDI
26/05/2025,403,2359,1394,1368,0,0,0,FS
26/05/2025,92,197,134,155,0,0,0,CM
26/05/2025,48,327,167,208,0,1,0,CDT
26/05/2025,68,132,98,102,0,0,0,BSD
26/05/2025,138,237,185,190,0,0,0,ASEAN
26/05/2025,6,512,263,256,0,0,0,ALITAPTAP
27/05/2025,95,2428,1332,1192,0,0,0,RIVERWALK
27/05/2025,550,1378,962,966,0,0,0,PSL
27/05/2025,100,197,149,148,0,0,0,PRG
27/05/2025,454,774,583,645,0,0,0,PR
27/05/2025,321,785,544,562,0,0,0,PLAZUELA
27/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
27/05/2025,8,74,34,49,0,0,0,MDI
27/05/2025,403,2359,1394,1368,0,0,0,FS
27/05/2025,92,197,134,155,0,0,0,CM
27/05/2025,48,327,167,208,0,1,0,CDT
27/05/2025,68,132,98,102,0,0,0,BSD
27/05/2025,138,237,185,189,0,0,0,ASEAN
27/05/2025,6,512,263,256,0,0,0,ALITAPTAP
28/05/2025,95,2428,1332,1192,0,0,0,RIVERWALK
28/05/2025,550,1378,962,966,0,0,0,PSL
28/05/2025,100,197,149,148,0,0,0,PRG
28/05/2025,454,774,583,645,0,0,0,PR
28/05/2025,321,785,544,562,0,0,0,PLAZUELA
28/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
28/05/2025,8,74,34,49,0,0,0,MDI
28/05/2025,403,2359,1394,1368,0,0,0,FS
28/05/2025,92,197,134,155,0,0,0,CM
28/05/2025,48,327,167,208,0,1,0,CDT
28/05/2025,68,132,98,102,0,0,0,BSD
28/05/2025,138,237,185,189,0,0,0,ASEAN
28/05/2025,6,512,263,256,0,0,0,ALITAPTAP
29/05/2025,550,1378,962,966,0,0,0,PSL
29/05/2025,100,197,149,148,0,0,0,PRG
29/05/2025,454,774,583,645,0,0,0,PR
29/05/2025,321,785,543,562,0,0,0,PLAZUELA
29/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
29/05/2025,8,74,34,49,0,0,0,MDI
29/05/2025,95,2428,1332,1192,0,0,0,RIVERWALK
29/05/2025,92,197,134,155,0,0,0,CM
29/05/2025,48,327,167,208,0,1,0,CDT
29/05/2025,68,132,98,102,0,0,0,BSD
29/05/2025,138,237,185,189,0,0,0,ASEAN
29/05/2025,6,512,263,256,0,0,0,ALITAPTAP
29/05/2025,403,2359,1394,1368,0,0,0,FS
30/05/2025,95,2428,1332,1192,0,0,0,RIVERWALK
30/05/2025,550,1377,962,966,0,0,0,PSL
30/05/2025,100,197,149,148,0,0,0,PRG
30/05/2025,454,774,583,645,0,0,0,PR
30/05/2025,321,785,543,562,0,0,0,PLAZUELA
30/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
30/05/2025,8,74,34,49,0,0,0,MDI
30/05/2025,403,2359,1394,1368,0,0,0,FS
30/05/2025,92,197,134,155,0,0,0,CM
30/05/2025,48,326,167,208,0,1,0,CDT
30/05/2025,68,132,98,102,0,0,0,BSD
30/05/2025,137,237,185,189,0,0,0,ASEAN
30/05/2025,6,512,263,256,0,0,0,ALITAPTAP
31/05/2025,550,1377,961,966,0,0,0,PSL
31/05/2025,100,197,149,148,0,0,0,PRG
31/05/2025,454,774,583,645,0,0,0,PR
31/05/2025,321,785,543,562,0,0,0,PLAZUELA
31/05/2025,143,2060,1060,1143,0,0,0,PLAZA_MEXICO
31/05/2025,8,74,34,49,0,0,0,MDI
31/05/2025,95,2428,1332,1192,0,0,0,RIVERWALK
31/05/2025,92,197,134,155,0,0,0,CM
31/05/2025,48,326,167,208,0,1,0,CDT
31/05/2025,68,132,98,102,0,0,0,BSD
31/05/2025,137,237,185,189,0,0,0,ASEAN
31/05/2025,6,512,263,255,0,0,0,ALITAPTAP
31/05/2025,403,2359,1394,1368,0,0,0,FS
1/6/2025,567,1131,839,860,0,0,0,PSL
1/6/2025,68,193,126,135,0,0,0,PRG
1/6/2025,253,1823,1044,1032,0,0,0,PR
1/6/2025,268,594,435,426,0,0,0,PLAZUELA
1/6/2025,80,1757,929,908,0,370,0,PLAZA_MEXICO
1/6/2025,8,82,42,48,0,0,0,MDI
1/6/2025,384,1413,821,976,0,0,0,RIVERWALK
1/6/2025,84,262,161,185,0,0,0,CM
1/6/2025,52,345,173,224,0,10,0,CDT
1/6/2025,68,138,98,109,0,0,0,BSD
1/6/2025,59,202,110,152,0,0,0,ASEAN
1/6/2025,15,869,427,456,0,153,0,ALITAPTAP
1/6/2025,284,2153,1234,1203,0,0,0,FS
2/6/2025,384,1413,821,976,0,0,0,RIVERWALK
2/6/2025,567,1131,839,860,0,0,0,PSL
2/6/2025,68,193,126,135,0,0,0,PRG
2/6/2025,253,1823,1043,1032,0,0,0,PR
2/6/2025,267,594,435,426,0,0,0,PLAZUELA
2/6/2025,79,1757,929,908,0,370,0,PLAZA_MEXICO
2/6/2025,8,82,42,48,0,0,0,MDI
2/6/2025,84,262,161,185,0,0,0,CM
2/6/2025,52,345,173,224,0,10,0,CDT
2/6/2025,68,138,98,109,0,0,0,BSD
2/6/2025,59,202,110,152,0,0,0,ASEAN
2/6/2025,15,869,427,456,0,153,0,ALITAPTAP
2/6/2025,284,2153,1234,1203,0,0,0,FS
3/6/2025,267,593,435,426,0,0,0,PLAZUELA
3/6/2025,384,1413,821,976,0,0,0,RIVERWALK
3/6/2025,567,1131,839,859,0,0,0,PSL
3/6/2025,68,193,126,135,0,0,0,PRG
3/6/2025,253,1823,1043,1032,0,0,0,PR
3/6/2025,79,1757,929,908,0,370,0,PLAZA_MEXICO
3/6/2025,8,82,42,47,0,0,0,MDI
3/6/2025,284,2153,1234,1203,0,0,0,FS
3/6/2025,84,262,161,185,0,0,0,CM
3/6/2025,52,345,173,224,0,10,0,CDT
3/6/2025,68,138,98,108,0,0,0,BSD
3/6/2025,59,202,110,152,0,0,0,ASEAN
3/6/2025,15,869,427,456,0,153,0,ALITAPTAP
4/6/2025,384,1413,821,976,0,0,0,RIVERWALK
4/6/2025,567,1131,839,859,0,0,0,PSL
4/6/2025,68,193,126,135,0,0,0,PRG
4/6/2025,253,1823,1043,1032,0,0,0,PR
4/6/2025,267,593,435,426,0,0,0,PLAZUELA
4/6/2025,79,1757,929,908,0,370,0,PLAZA_MEXICO
4/6/2025,8,82,42,47,0,0,0,MDI
4/6/2025,284,2153,1234,1203,0,0,0,FS
4/6/2025,84,262,161,185,0,0,0,CM
4/6/2025,52,345,173,224,0,10,0,CDT
4/6/2025,68,138,98,108,0,0,0,BSD
4/6/2025,59,202,110,152,0,0,0,ASEAN
4/6/2025,15,869,427,456,0,153,0,ALITAPTAP
5/6/2025,384,1413,821,976,0,0,0,RIVERWALK
5/6/2025,567,1131,838,859,0,0,0,PSL
5/6/2025,68,193,126,135,0,0,0,PRG
5/6/2025,253,1823,1043,1032,0,0,0,PR
5/6/2025,267,593,435,426,0,0,0,PLAZUELA
5/6/2025,79,1757,929,908,0,370,0,PLAZA_MEXICO
5/6/2025,8,82,42,47,0,0,0,MDI
5/6/2025,284,2153,1234,1203,0,0,0,FS
5/6/2025,84,262,161,185,0,0,0,CM
5/6/2025,52,345,173,224,0,10,0,CDT
